Pregunta,respuesta,Tema,Pers/empresa,Polarity,Pregunta2,jplik,renlik,IESSlik,CONTlik,OSlik,CONSlik,JSlik,p_greet,n_token
"buen tardes, tal vez realizan revalorizacion de bienes muebles",,Otras Consultas,,,"buen tardes, tal vez realizan revalorizacion de bienes muebles",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2222222222222222,9
"queria hacer una pregunta: existe alguna disposicion de la super de la aplicacion de una tasa de descuento especifica? 
3% o 7% o cualquiera de las tasas son aceptadas en ecuador?",,Jubilacion Patronal,empresa,0,queria hacer una pregunta: existe alguna disposicion de la super de la aplicacion de una tasa de descuento especifica? 3% o 7% o cualquiera de las tasas son aceptadas en ecuador?,0.75,0.25,-0.9,-0.9,-0.9,-0.9,-0.9,0.0,31
"Daniela, por favor ayudeme, estoy pidiendo asistencia para calculo de jubilaciones de OG DISTRIBUCIONES 
Pero al mail que envie no me ha llegado nada",,Jubilacion Patronal,empresa,NP,"Daniela, por favor ayudeme, estoy pidiendo asistencia para calculo de jubilaciones de OG DISTRIBUCIONES Pero al mail que envie no me ha llegado nada",1.7692307692307692,-1.5692307692307694,-0.3615384615384615,-1.646153846153846,-2.7,-2.7,-1.4923076923076923,0.0,24
buenas tardes...  quiero saber si prestan servicios en la ciudad de Guayaquil,,Contacto,,,buenas tardes... quiero saber si prestan servicios en la ciudad de Guayaquil,0.7,-1.8,-1.8,1.3,-1.8,-1.8,-1.8,0.16666666666666666,12
"Buenas tardes, hace unos meses solicite una cotización, por favor comuníquese conmigo para hablar del tema por favor 0997099659",,Ambiguous,,,"Buenas tardes, hace unos meses solicite una cotización, por favor comuníquese conmigo para hablar del tema por favor 0997099659",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10526315789473684,19
buenas tardes quisiera saber un poco mas sobre las capacitaciones de gestion humana,,Otros servicios (Charlas/Capacitaciones/Financiera),empresa,0,buenas tardes quisiera saber un poco mas sobre las capacitaciones de gestion humana,-1.8,-1.8,-1.8,-1.8,2.0,-1.8,-1.8,0.15384615384615385,13
Buenos dias podría informarme si hay alguna especialidad q ustedes otorguen para tener conocimientos de actuaría. Y poder desempeñarme en un cargo. Son ingeniera financiera. ,,Otros servicios (Charlas/Capacitaciones/Financiera),persona,0,Buenos dias podría informarme si hay alguna especialidad q ustedes otorguen para tener conocimientos de actuaría. Y poder desempeñarme en un cargo. Son ingeniera financiera.,-0.65,-1.8,-0.775,-0.775,1.125,-0.775,-1.8,0.08,25
me gustaria saber si estan necesitando personal,,job seeker,,,me gustaria saber si estan necesitando personal,0.9166666666666666,-1.8,-0.65,-0.65,-1.8,-1.8,0.5833333333333333,0.0,7
Quiero poner una queja por el mal servicio que dan,,Queja,,NP,Quiero poner una queja por el mal servicio que dan,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,10
Que productos venden en consultoría?,,Consultoria,empresa,,Que productos venden en consultoría?,-0.9,-0.9,-0.9,-0.9,-0.9,1.0,-0.9,0.0,5
Cuál es la dirección de Actuaria?,,Contacto,,,Cuál es la dirección de Actuaria?,-0.65,-1.8,-0.775,1.125,-0.775,-0.775,-1.8,0.0,6
Cuánto cuesta una nota técnica?,,Consultoria,empresa,,Cuánto cuesta una nota técnica?,-1.8,-1.8,-1.8,-1.8,-1.8,2.0,-1.8,0.0,5
Muy buen servicio,,Hi Five,,PP,Muy buen servicio,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333333333333333,3
Me parece bueno el servicio que dan,,Hi Five,,PP,Me parece bueno el servicio que dan,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14285714285714285,7
Envío mi cv para una oportunidad laboral,,job seeker,,,Envío mi cv para una oportunidad laboral,-1.0115384615384615,-3.6,-3.6,-2.546153846153846,-2.2,-3.6,2.5576923076923075,0.0,7
Cuánto cuesta una Nota Técnica?,,Consultoria,empresa,,Cuánto cuesta una Nota Técnica?,-1.8,-1.8,-1.8,-1.8,-1.8,2.0,-1.8,0.0,5
"No estoy contenta con los plazos, quisiera presentar una queja",,Queja,,NP,"No estoy contenta con los plazos, quisiera presentar una queja",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,10
Cuanto cuesta un estudio?,,Ambiguous,,,Cuanto cuesta un estudio?,0.967741935483871,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,0.0,4
Quisiera enviar mi cv para que sea considerado ,,job seeker,,,Quisiera enviar mi cv para que sea considerado,-0.3615384615384616,-1.8,-1.8,-0.7461538461538462,-1.8,-1.8,1.3076923076923077,0.0,8
Felicitaciones srs actuaria por su buen servicio,,Hi Five,,,Felicitaciones srs actuaria por su buen servicio,0.25,-0.9,0.125,0.125,0.125,0.125,-0.9,0.14285714285714285,7
Sigan asi. Muchas grascias,,Hi Five,,,Sigan asi. Muchas grascias,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4
Actuaria es una mala empresa que no nos ha dado la atencion requerida,,Queja,,NP,Actuaria es una mala empresa que no nos ha dado la atencion requerida,0.9891304347826086,-0.8130434782608695,0.16847826086956522,0.16847826086956522,-0.775,-0.775,-1.8,0.0,13
Porque no contestan el telefono? Es muy dificil contactarse con ustedes,,Queja,,NP,Porque no contestan el telefono? Es muy dificil contactarse con ustedes,-1.8,-1.8,-1.8,0.8333333333333333,-0.5666666666666667,-1.8,-1.8,0.0,11
